/en/vacancies/detail/10385481/?source=vacancy_search,"Mitarbeiter*in NachtdienstStiftung für Schwerbehinderte Luzern SSBLBad Knutwil 19 May","Mitarbeiter in Nachtdienst Seit 50 Jahren begleitet und betreut die Stiftung für Schwerbehinderte Luzern SSBL Menschen mit kognitiver und mehrfacher Beeinträchtigung Wir zählen auf 870 Mitarbeitende mit Engagement und höchstem fachlichen Anspruch Die Wohnhäuser Gärtnerhüsli Moos und Eichwäldli sind das Zuhause für 45 Klient innen Möchten auch Sie sich für die grösstmögliche Form von selbstbestimmtem Wohnen Arbeiten und Leben engagieren Wir suchen für unser Nachtdienstteam für die Wohnhäuser in Bad Knutwil in Schüpfheim und in Luzern per 1 Juli oder nach Vereinbarung eine n"
/en/vacancies/detail/10338046/?source=vacancy_search_promo,"RecommandéData Analyst - Business Intelligence (BI) & Reporting (80%-100%, W/M)BVKZürich 28 avr.","Die berufliche Vorsorge ist ein wichtiger Pfeiler der sozialen Sicherheit Mit über 128 000 Versicherten ist die BVK die grösste Pensionskasse in der Schweiz Sie ist eine privatrechtliche Stiftung Data Analyst Business Intelligence BI Reporting 80 100 W M Die berufliche Vorsorge ist ein wichtiger Pfeiler der sozialen Sicherheit Mit über 128 000 Versicherten ist die BVK die grösste Pensionskasse in der Schweiz Sie ist eine privatrechtliche Stiftung Rund 60 der Kunden sind von angeschlossenen Arbeitgebern aus den Branchen Gesundheit Bildung und Verwaltung Die übrigen sind Angestellte des Kantons Zürich Was Ihre Hauptaufgaben sind Steigern des Nutzens und des Werts der Daten der BVK Initiieren und Umsetzen von Analytics Use Cases Kommunikation und Marketing CRM mit Fokus Vorsorge Aufbereiten von Daten und Auswertungen für Führungsinformationen und Reportings Aufnehmen und dokumentieren von Businessanforderungen sowie Konzeption und Umsetzung von Lösungsansätzen Beratung und Unterstützung sämtlicher Organisationseinheiten in BI Daten und Reporting Themen sowie in Bezug auf die Verbesserung der Datenqualität und Datenwahrheit Unterstützung oder Mitwirkung bei der technischen Weiterentwicklung des BI Tools Qlik Sense insbesondere Gestaltung und Umsetzung der End User APPs Fachspezifische Mitwirkung in Projekten und Vorhaben Was Sie mitbringen Mehrjährige Erfahrung im Bereich Daten Business Analyse bzw BI Erfahrung in der Konzeption und Umsetzung von Analytics Use Cases Kenntnisse im Bereich BI Tools Kenntnisse in den Bereichen Qlik Sense Datenbanken Datenmodelle Schnittstellen sind ein Vorteil Erfahrung in der beruflichen Vorsorge und oder im Versicherungswesen und im Bereich Immobilien von Vorteil Sensitivität für die Themen Informationssicherheit und Datenschutz Starke analytische und konzeptionelle Fähigkeiten sowie strukturierte Arbeits und Vorgehensweise Eigeninitiative Selbstverantwortung und eine innovative Denkweise Was wir bieten Eine gute Teamkultur Eine anspruchsvolle und abwechslungsreiche Tätigkeit in einem dynamischen Umfeld Top moderne Arbeitsplätze an zentraler Lage mit guter ÖV Anbindung Möglichkeit für Home Office Tage Selbstredend gute Sozialleistungen persönliche Weiterbildungsmöglichkeiten und nicht zu vergessen kostenloser Kaffee und Snacks für den Themenaustausch mit Kolleginnen und Kollegen Sind Sie interessiert Dann freuen wir uns auf Ihre Bewerbung Die vollsta ndigen Unterlagen senden Sie per E Mail an Daniela Monti Leiterin Personal Klicken und E mail senden Die BVK beru cksichtigt ausschliesslich Direktbewerbungen BVK Frau Daniela Monti Leiterin Personal Obstgartenstrasse 21 8090 Zürich 058 470 46 81"
/en/vacancies/detail/10390977/?source=vacancy_search,"Teamleiter/in AmbulatoriumKantonsspital AarauAarau 21 May","Wir bieten Medizin in höchster Qualität von der Versorgung bei komplexen Handverletzungen über rekonstruktive Eingriffe bei Tumorerkrankungen Unfällen und Ästhetik Für die Weiterentwicklung unseres Ambulatorium suchen wir Sie Teamleiter in Ambulatorium Klinik für Plastische Chirurgie und Handchirurgie 100 nach Vereinbarung Ihre Aufgaben Führung eines kleinen Teams Einsatzplanung und Organisation des Ambulatoriums am KSA und der AestheticClinic am Bahnhof Koordination des Sprechstundenbetriebs mit Planung der ambulanten Sprechstunden und Operationen Assistenz bei ambulanten Eingriffen und in den Sprechstunden Führung der ambulanten Wund und Verbandssprechstunde Ihr Profil Abgeschlossene Ausbildung als Pflegefachfrau Dipl Fachfrau OT oder Medizinische r Praxisassistent in MPA Einige Jahre Berufserfahrung idealerweise im Eingriffsraum in Wundversorgung und oder auf einer Bettenstation Persönlichkeit mit Organisationstalent Eigeninitiative und empathischen Umgang mit Patientinnen und Patienten Gute Deutsch und Englischkenntnisse Wir freuen uns auf Ihre Online Bewerbung Haben Sie Fragen Frau Gabriele Gubler Assistentin Klinikleitung beantwortet Ihnen diese gerne "
/en/vacancies/detail/10385814/?source=vacancy_search,"Senior SAP Projektleiter/in FinanzenSwiss Life AGZürich 19 May",""
/en/vacancies/detail/10390920/?source=vacancy_search,"Brand & Communications ManagerJobCloud AGZürich 21 May","Wir verbinden die passenden Kandidaten mit den richtigen Arbeitgebern Als Brand Communications Manager bei JobCloud hast du die Chance einen Unterschied im Leben von Jobsuchenden und Arbeitgebern zumachen Wir fördern moderne Arbeitsmodelle bei uns hast du die Möglichkeit in einem Teilzeitpensum im Job Tandem zu arbeiten Diversität ist für uns eine Chance neue Potentiale und Ideen zu entdecken Bei uns kannst du dich selbst sein ungeachtet von sexueller Orientierung Religion Alter Geschlechtsidentität oder Beeinträchtigung Brand Communications Manager Für was du zuständig bist Brand Communications Manager Zürich 80 100 Für was du zuständig bist Definieren der kurz mittel und langfristigen Brand Marketing Strategie und Vision in Zusammenarbeit mit dem Chief Marketing Officer Entwickeln von Brand Guidelines und wichtigen Brand Assets Definieren von Inhalts und Kanalstrategien die unsere Positionierung unser Wertversprechen und unsere wichtigsten Glaubensgründe zum Ausdruck bringen Entwickeln von zielgerichteten Kommunikationskonzepten und kampagnen in Zusammenarbeit mit B2B und B2C Growth Leads sowie externe Agenturen Produzieren von ansprechendem Content mit internen und externen Content Autoren Agieren als Communications Content Sparring Partner zur Erreichung der gemeinsamen Wachstumsziele Was du mitbringst Abgeschlossenes FH oder Universitätsstudium mit Schwerpunkt Marketing Design Kommunikation Mindestens 3 Jahre Berufserfahrung im Bereich Marketing Communications sowie Brand Content Management Eigenverantwortliches unternehmerisches Arbeiten und Handeln sowie strategisches Arbeiten und pragmatisches Umsetzungsvermögen Ausgeprägte analytische Fähigkeiten Kreativität sowie klares Kundenverständnis Sehr gute Kommunikations und Präsentationsfähigkeiten sowie ein professionelles Auftreten Sehr gute Deutsch und Englischkenntnisse Französisch von Vorteil Was wir dir bieten Spannende Produkte Projekte und Herausforderungen Eine einmalige Unternehmenskultur Work hard Play hard Ein offenes Ohr für deine Ideen und deine Meinung Ein junges dynamisches Arbeitsumfeld mit vielen Freiheiten Die Möglichkeit regelmässig von Zuhause aus zu arbeiten Hohe Diversität im Team Die modernsten Büros in der Stadt Zürich Job Tandem Zwei Personen teilen sich als Tandem Team eine Vollzeitstelle Wie das 100 Pensum im Tandem Team verteilt wird ist offen und kann individuell entschieden werden Das Tandem Team arbeitet nicht gleichzeitig und stellt sicher dass immer eine Person während der Arbeitszeit erreichbar ist Bitte bewerbt euch nur im Team Stellt eure Lebensläufe zusammen und gebt uns die gewünschte Pensumaufteilung an JobCloud AG Frau Lianna Müller Recruitment Specialist Albisriederstrasse 253 8047 Zürich 41 44 254 69 65 http www jobcloud ch"
/en/vacancies/detail/10390024/?source=vacancy_search,"Polymechaniker FertigungHagenbuch Hydraulic Systems AGEbikon 20 mai",""
/en/vacancies/detail/10253740/?source=vacancy_search,"Requirements EngineerVerity AGZürich 20 Mai",""
/en/vacancies/detail/10386365/?source=vacancy_search,"Mitarbeiter Anlagen- und Werkunterhalt (m/w)Fixit AGHolderbank AG 19 May",""
/en/vacancies/detail/10388552/?source=vacancy_search,"IT Teamleiter Data Analytics (m/w/d) 100%Planzer Informatik AGDietikon 20 Mai",""
/en/vacancies/detail/26484e29-c52f-40cc-b74d-b120cce0f5da/?source=vacancy_search,"Der Recruiter im Haus! Charismathische Persönlichkeit als Mitarbeiter HUB Inhouse Services 100% (m/wdasteam agSchaan 20 May",""
/en/vacancies/detail/10388696/?source=vacancy_search,"Sales Coordinator Export D/E (m/w)Art of Work Personalberatung AGZug 20 May",""
/en/vacancies/detail/10388790/?source=vacancy_search,"ICT-Fachmann/-frau Workplace EngineeringDelica AGBirsfelden 20 mai","Möchtest du das Workplace Engeering im Genuss Segment der Migros Industrie Kaffee Schokolade Glacé betreuen und den 1st 2nd Level Support am Standort Birsfelden durchführen Bist du ein lösungs dienstleistungsorientiert Teamplayer Dann bewirb dich bei uns ICT Fachmann frau Workplace Engineering Aufgaben Du führst für den Standort Birsfelden den 1st 2nd Level Support durch Du stellst das Workplace Engineering an den unterschiedlichen Arbeitsplätzen sicher Du bist verantwortlich für das Patchmanagement der Clients via WSUS Du berätst und unterstützt in Projekten das Erarbeiten von IT Lösungen Du führst das Hardware und Software Inventar Expectations Selbstständige Arbeitsweise hohe digitale Lernbereitschaft und ganzheitliches Denken Lösungs und dienstleistungorientierter Teamplayer mit Improvisationsfähigkeit Reisebereitschaft zwischen den Standorten Birsfelden BL Buchs AG und Meilen ZH Experience Dauer Mehr als 5 Jahre Bereich Workplace Engeering ICT Support Language skills Du führst für den Standort Birsfelden den 1st 2nd Level Support durch Du stellst das Workplace Engineering an den unterschiedlichen Arbeitsplätzen sicher Du bist verantwortlich für das Patchmanagement der Clients via WSUS Du berätst und unterstützt in Projekten das Erarbeiten von IT Lösungen Du führst das Hardware und Software Inventar Herr Simon Ursprung"
/en/vacancies/detail/10389436/?source=vacancy_search,"Med. Praxisassistent/in (MPA), 80%Fresenius Medical Care (Schweiz)Zürich 20 Mai",""
/en/vacancies/detail/10386484/?source=vacancy_search,"(Senior) Sales Analytics & Insight Manager (w/m) 100%Sunrise Communications AGOpfikon 19 Mai"," Senior Sales Analytics Insight Manager w m 100 Das zukünftige Unternehmen Sunrise UPC ist dank der Kombination des schweizweit führenden Gigabit Glasfaserkabelnetzes und einem der weltweit besten Mobilfunknetze auf dem Weg zum National Champion zu werden Mit attraktiven Arbeitsformen wollen wir zum modernsten Arbeitsplatz im Schweizer Markt werden wo Flexibilität und Vertrauen die Basis für eine erfolgreiche Zusammenarbeit bilden und die individuellen Arbeits und Lebenssituationen jedes Mitarbeitenden mit einbezogen werden Senior Sales Analytics Insight Manager w m 100 Ihre Aufgaben Definition von Management KPIs Operative Dashboards inkl Handlungsempfehlungen für alles Teilbereiche des Vertriebs inkl des Sales Managements Unterstützung des gesamten Vertriebs mit Sales Analysen z B für Kanal Region POS Agent Federführung und SPOC Rolle für die wiederkehrenden Vertriebsplanungsprozesse zB Roll und Forecast Sicherstellung der Transparenz der Profitabilität je Kanal inkl Business Case Management Erstellung und Alignierung von Aktionsplänen zur Steigerung der Vertriebsperformance Das bringen Sie mit Abgeschlossenes Studium IT BWL oder Naturwissenschaften Mindestens 5 Jahre Erfahrung im Bereich Datenanalyse und modellierung sowie Dashboard Design Erfahrung mit Visualisierungstools Qlik Tableau Power BI SAP Analytics Cloud etc inkl SQL Programmierkenntnisse Erstellung und tiefes Verständnis von kommerziellen Business Cases Kenntnisse des Schweizer Telekommunikationsmarktes von Vorteil Kenntnisse über Finanzprozess controlling Sehr gute Deutsch und Englischkenntnisse Bei Sunrise UPC bewegen Sie sich in einem dynamischen sowie internationalen Umfeld in dem Sie mit Ihrem Engagement viel erreichen können und Ihnen breite Möglichkeiten zur Weiterentwicklung offenstehen Nebst unserem neuen Arbeitsmodell FlexWork bieten wir Ihnen überdurchschnittliche Sozialleistungen und attraktive Produktvorteile aus der Sunrise UPC Palette Ergreifen Sie Ihre Chance Teil unserer Reise zu werden und unsere Zukunft aktiv mitzugestalten Wir freuen uns auf Ihre vollständige Online Bewerbung Bitte beachten Sie dass wir nur Bewerbungen über unser Online Tool akzeptieren Jetzt bewerben "
/en/vacancies/detail/10387249/?source=vacancy_search,"Zeichner EFZ Fachrichtung Architektur (Hochbauzeichner) 100 % (m/w)INIZIA AGZürich 19 Mai",""
/en/vacancies/detail/10390493/?source=vacancy_search,"MQ Engineer & Support Specialist (Middleware Messaging)RM IT Professional Resources AGZurich 20 Mai","MQ Engineer Support Specialist Middleware Messaging MQ Engineer Support Specialist vacancy requiring profound Middleware Messaging Development knowledge for a globally operating Zurich based company in the financial sector Your experience skills Bachelor s degree in Computer Science or equivalent combined with 10 years of relevant technical experience in Middleware Messaging Development and Operations in large global enterprises ideally within International Financial environments is required 5 years of experience in diagnosis performance and scripting in Bash Perl Python in addition to excellent knowledge on IBM WebSphere MQ IBM Integration Bus IBM App Connect Enterprise Strong Linux Skills plus the ability to provide consultations in all phases of development integration and design Well versed with gathering discussing negotiating and refining technical user requirements coupled with competency of collaborating with various cross functional teams and stakeholders Experience with Agile DevOps concepts tools and architectures in building a CICD Pipeline as well as familiarity with APIs and CMDBs is advantageous Languages English fluent in written and spoken Your tasks Delivering technical change projects which may range from small scale to major environment migrations Providing support to client requests and issues while also collaborating with clients on onboarding requests Administering the environments including software upgrades MQ changes and Broker deployments Maintaining platform availability through both proactive and reactive actions Improving the operating processes by suggesting change automating or improving documentation Start 07 2021 Duration 12MM Location Zurich Switzerland Ref Nr BH17033 Does this spark your interest Then take the next step by sending us your CV as a Word document and a contact telephone number on which you are reachable during working hours Going the Extra Mile As a preferred recruitment agency for Swiss banks international insurances finance service providers software and pharma companies we acquire exciting positions since 1998 in Zurich Bern Basel and other regions in Switzerland every day Due to work permit restrictions we unfortunately can only consider applications from EU or Swiss citizens as well as current work permit holders for Switzerland New to Switzerland In case of a successful placement we support you with All administrative questions Finding an apartment Health and social insurance Work permit and much more Thank you for your interest By applying you give us the permission to internally store and process your data for the application process We strictly comply with the applicable data protection laws RM IT Professional Resources AG Monika Dziedzic 41 58 356 0606"
/en/vacancies/detail/10390508/?source=vacancy_search,"TreuhänderIN mit eidg. Fachausweis oder kurz vor AbschlussSchöpfer AGZug 20 May","Ein dynamisches modernes Treuhandunternehmen im Herzen der Stadt Zug TreuhänderIN mit eidg Fachausweis oder kurz vor Abschluss Fest Sie verfügen über eine kaufm Grundausbildung und haben sich zum r Treuhänder mit eidg Fachausweis weitergebildet oder befinden sich evtl in Ausbildung dazu Sie bringen einige Jahren Berufserfahrung im Treuhandbereich mit Sie sind eine lernbereite dienstleistungsorientierte und engagierte Persönlichkeit Sie sind ein Teamplayer und haben ein freundliches Auftreten Nebst Deutsch bringen Sie sehr gute Englischkenntnisse mit Bitte nehmen Sie zur Kenntnis dass wir nur Bewerber mit bereits bestehender Treuhanderfahrung berücksichtigen können Selbständige Mandatsführung in den Bereichen Führung von Finanzbuchhaltungen inkl Nebenbüchern Führen von Salärbuchhaltungen inkl Administration und Abrechnungen Erstellung von Zwischen und Jahresabschlüssen MWSt Abrechnungen Erstellen von Steuererklärungen für nat und jur Personen Abschluss und Steuerberatung Mitwirkung bei Revisionen Christina Schöpfer"
